i,x,y,lon,lat,muni_code,muni_name,zone_id,zone_name
0,0,0,138.95,35.82,,,-1,
1,1,0,138.961807,35.82,,,-1,
2,2,0,138.973614,35.82,13308,奥多摩町,0,西多摩
3,3,0,138.985422,35.82,13308,奥多摩町,0,西多摩
4,4,0,138.997229,35.82,13308,奥多摩町,0,西多摩
5,5,0,139.009036,35.82,13308,奥多摩町,0,西多摩
6,6,0,139.020843,35.82,13308,奥多摩町,0,西多摩
7,7,0,139.032651,35.82,13308,奥多摩町,0,西多摩
8,8,0,139.044458,35.82,13308,奥多摩町,0,西多摩
9,9,0,139.056265,35.82,13308,奥多摩町,0,西多摩
10,10,0,139.068072,35.82,13308,奥多摩町,0,西多摩
11,11,0,139.07988,35.82,13308,奥多摩町,0,西多摩
12,12,0,139.091687,35.82,13308,奥多摩町,0,西多摩
13,13,0,139.103494,35.82,13308,奥多摩町,0,西多摩
14,14,0,139.115301,35.82,13308,奥多摩町,0,西多摩
15,15,0,139.127108,35.82,13308,奥多摩町,0,西多摩
16,16,0,139.138916,35.82,13308,奥多摩町,0,西多摩
17,17,0,139.150723,35.82,13308,奥多摩町,0,西多摩
18,18,0,139.16253,35.82,13308,奥多摩町,0,西多摩
19,19,0,139.174337,35.82,13308,奥多摩町,0,西多摩
20,20,0,139.186145,35.82,13205,青梅市,0,西多摩
21,21,0,139.197952,35.82,13205,青梅市,0,西多摩
22,22,0,139.209759,35.82,13205,青梅市,0,西多摩
23,23,0,139.221566,35.82,13205,青梅市,0,西多摩
24,24,0,139.233373,35.82,13205,青梅市,0,西多摩
25,25,0,139.245181,35.82,13205,青梅市,0,西多摩
26,26,0,139.256988,35.82,13205,青梅市,0,西多摩
27,27,0,139.268795,35.82,13205,青梅市,0,西多摩
28,28,0,139.280602,35.82,13205,青梅市,0,西多摩
29,29,0,139.29241,35.82,13205,青梅市,0,西多摩
30,30,0,139.304217,35.82,13205,青梅市,0,西多摩
31,31,0,139.316024,35.82,13205,青梅市,0,西多摩
32,32,0,139.327831,35.82,,,-1,
33,33,0,139.339639,35.82,,,-1,
34,34,0,139.351446,35.82,,,-1,
35,35,0,139.363253,35.82,,,-1,
36,36,0,139.37506,35.82,,,-1,
37,37,0,139.386867,35.82,,,-1,
38,38,0,139.398675,35.82,,,-1,
39,39,0,139.410482,35.82,,,-1,
40,40,0,139.422289,35.82,,,-1,
41,41,0,139.434096,35.82,,,-1,
42,42,0,139.445904,35.82,,,-1,
43,43,0,139.457711,35.82,,,-1,
44,44,0,139.469518,35.82,,,-1,
45,45,0,139.481325,35.82,,,-1,
46,46,0,139.493133,35.82,,,-1,
47,47,0,139.50494,35.82,,,-1,
48,48,0,139.516747,35.82,,,-1,
49,49,0,139.528554,35.82,,,-1,
50,50,0,139.540361,35.82,,,-1,
51,51,0,139.552169,35.82,,,-1,
52,52,0,139.563976,35.82,,,-1,
53,53,0,139.575783,35.82,,,-1,
54,54,0,139.58759,35.82,,,-1,
55,55,0,139.599398,35.82,,,-1,
56,56,0,139.611205,35.82,,,-1,
57,57,0,139.623012,35.82,,,-1,
58,58,0,139.634819,35.82,,,-1,
59,59,0,139.646627,35.82,,,-1,
60,60,0,139.658434,35.82,,,-1,
61,61,0,139.670241,35.82,,,-1,
62,62,0,139.682048,35.82,,,-1,
63,63,0,139.693855,35.82,,,-1,
64,64,0,139.705663,35.82,,,-1,
65,65,0,139.71747,35.82,,,-1,
66,66,0,139.729277,35.82,,,-1,
67,67,0,139.741084,35.82,,,-1,
68,68,0,139.752892,35.82,,,-1,
69,69,0,139.764699,35.82,,,-1,
70,70,0,139.776506,35.82,,,-1,
71,71,0,139.788313,35.82,,,-1,
72,72,0,139.80012,35.82,,,-1,
73,73,0,139.811928,35.82,,,-1,
74,74,0,139.823735,35.82,,,-1,
75,75,0,139.835542,35.82,,,-1,
76,76,0,139.847349,35.82,,,-1,
77,77,0,139.859157,35.82,,,-1,
78,78,0,139.870964,35.82,,,-1,
79,79,0,139.882771,35.82,,,-1,
80,80,0,139.894578,35.82,,,-1,
81,81,0,139.906386,35.82,,,-1,
82,82,0,139.918193,35.82,,,-1,
83,83,0,139.93,35.82,,,-1,
84,0,1,138.95,35.8084,,,-1,
85,1,1,138.961807,35.8084,,,-1,
86,2,1,138.973614,35.8084,13308,奥多摩町,0,西多摩
87,3,1,138.985422,35.8084,13308,奥多摩町,0,西多摩
88,4,1,138.997229,35.8084,13308,奥多摩町,0,西多摩
89,5,1,139.009036,35.8084,13308,奥多摩町,0,西多摩
90,6,1,139.020843,35.8084,13308,奥多摩町,0,西多摩
91,7,1,139.032651,35.8084,13308,奥多摩町,0,西多摩
92,8,1,139.044458,35.8084,13308,奥多摩町,0,西多摩
93,9,1,139.056265,35.8084,13308,奥多摩町,0,西多摩
94,10,1,139.068072,35.8084,13308,奥多摩町,0,西多摩
95,11,1,139.07988,35.8084,13308,奥多摩町,0,西多摩
96,12,1,139.091687,35.8084,13308,奥多摩町,0,西多摩
97,13,1,139.103494,35.8084,13308,奥多摩町,0,西多摩
98,14,1,139.115301,35.8084,13308,奥多摩町,0,西多摩
99,15,1,139.127108,35.8084,13308,奥多摩町,0,西多摩
100,16,1,139.138916,35.8084,13308,奥多摩町,0,西多摩
101,17,1,139.150723,35.8084,13308,奥多摩町,0,西多摩
102,18,1,139.16253,35.8084,13308,奥多摩町,0,西多摩
103,19,1,139.174337,35.8084,13308,奥多摩町,0,西多摩
104,20,1,139.186145,35.8084,13205,青梅市,0,西多摩
105,21,1,139.197952,35.8084,13205,青梅市,0,西多摩
106,22,1,139.209759,35.8084,13205,青梅市,0,西多摩
107,23,1,139.221566,35.8084,13205,青梅市,0,西多摩
108,24,1,139.233373,35.8084,13205,青梅市,0,西多摩
109,25,1,139.245181,35.8084,13205,青梅市,0,西多摩
110,26,1,139.256988,35.8084,13205,青梅市,0,西多摩
111,27,1,139.268795,35.8084,13205,青梅市,0,西多摩
112,28,1,139.280602,35.8084,13205,青梅市,0,西多摩
113,29,1,139.29241,35.8084,13205,青梅市,0,西多摩
114,30,1,139.304217,35.8084,13205,青梅市,0,西多摩
115,31,1,139.316024,35.8084,13205,青梅市,0,西多摩
116,32,1,139.327831,35.8084,,,-1,
117,33,1,139.339639,35.8084,,,-1,
118,34,1,139.351446,35.8084,,,-1,
119,35,1,139.363253,35.8084,,,-1,
120,36,1,139.37506,35.8084,,,-1,
121,37,1,139.386867,35.8084,,,-1,
122,38,1,139.398675,35.8084,,,-1,
123,39,1,139.410482,35.8084,,,-1,
124,40,1,139.422289,35.8084,,,-1,
125,41,1,139.434096,35.8084,,,-1,
126,42,1,139.445904,35.8084,,,-1,
127,43,1,139.457711,35.8084,,,-1,
128,44,1,139.469518,35.8084,,,-1,
129,45,1,139.481325,35.8084,,,-1,
130,46,1,139.493133,35.8084,,,-1,
131,47,1,139.50494,35.8084,,,-1,
132,48,1,139.516747,35.8084,,,-1,
133,49,1,139.528554,35.8084,,,-1,
134,50,1,139.540361,35.8084,,,-1,
135,51,1,139.552169,35.8084,,,-1,
136,52,1,139.563976,35.8084,,,-1,
137,53,1,139.575783,35.8084,,,-1,
138,54,1,139.58759,35.8084,,,-1,
139,55,1,139.599398,35.8084,,,-1,
140,56,1,139.611205,35.8084,,,-1,
141,57,1,139.623012,35.8084,,,-1,
142,58,1,139.634819,35.8084,,,-1,
143,59,1,139.646627,35.8084,,,-1,
144,60,1,139.658434,35.8084,,,-1,
145,61,1,139.670241,35.8084,,,-1,
146,62,1,139.682048,35.8084,,,-1,
147,63,1,139.693855,35.8084,,,-1,
148,64,1,139.705663,35.8084,,,-1,
149,65,1,139.71747,35.8084,,,-1,
150,66,1,139.729277,35.8084,,,-1,
151,67,1,139.741084,35.8084,,,-1,
152,68,1,139.752892,35.8084,13121,足立区,5,城東
153,69,1,139.764699,35.8084,13121,足立区,5,城東
154,70,1,139.776506,35.8084,13121,足立区,5,城東
155,71,1,139.788313,35.8084,,,-1,
156,72,1,139.80012,35.8084,,,-1,
157,73,1,139.811928,35.8084,,,-1,
158,74,1,139.823735,35.8084,,,-1,
159,75,1,139.835542,35.8084,,,-1,
160,76,1,139.847349,35.8084,,,-1,
161,77,1,139.859157,35.8084,,,-1,
162,78,1,139.870964,35.8084,,,-1,
163,79,1,139.882771,35.8084,,,-1,
164,80,1,139.894578,35.8084,,,-1,
165,81,1,139.906386,35.8084,,,-1,
166,82,1,139.918193,35.8084,,,-1,
167,83,1,139.93,35.8084,,,-1,
168,0,2,138.95,35.7968,,,-1,
169,1,2,138.961807,35.7968,,,-1,
170,2,2,138.973614,35.7968,,,-1,
171,3,2,138.985422,35.7968,13308,奥多摩町,0,西多摩
172,4,2,138.997229,35.7968,13308,奥多摩町,0,西多摩
173,5,2,139.009036,35.7968,13308,奥多摩町,0,西多摩
174,6,2,139.020843,35.7968,13308,奥多摩町,0,西多摩
175,7,2,139.032651,35.7968,13308,奥多摩町,0,西多摩
176,8,2,139.044458,35.7968,13308,奥多摩町,0,西多摩
177,9,2,139.056265,35.7968,13308,奥多摩町,0,西多摩
178,10,2,139.068072,35.7968,13308,奥多摩町,0,西多摩
179,11,2,139.07988,35.7968,13308,奥多摩町,0,西多摩
180,12,2,139.091687,35.7968,13308,奥多摩町,0,西多摩
181,13,2,139.103494,35.7968,13308,奥多摩町,0,西多摩
182,14,2,139.115301,35.7968,13308,奥多摩町,0,西多摩
183,15,2,139.127108,35.7968,13308,奥多摩町,0,西多摩
184,16,2,139.138916,35.7968,13308,奥多摩町,0,西多摩
185,17,2,139.150723,35.7968,13308,奥多摩町,0,西多摩
186,18,2,139.16253,35.7968,13205,青梅市,0,西多摩
187,19,2,139.174337,35.7968,13205,青梅市,0,西多摩
188,20,2,139.186145,35.7968,13205,青梅市,0,西多摩
189,21,2,139.197952,35.7968,13205,青梅市,0,西多摩
190,22,2,139.209759,35.7968,13205,青梅市,0,西多摩
191,23,2,139.221566,35.7968,13205,青梅市,0,西多摩
192,24,2,139.233373,35.7968,13205,青梅市,0,西多摩
193,25,2,139.245181,35.7968,13205,青梅市,0,西多摩
194,26,2,139.256988,35.7968,13205,青梅市,0,西多摩
195,27,2,139.268795,35.7968,13205,青梅市,0,西多摩
196,28,2,139.280602,35.7968,13205,青梅市,0,西多摩
197,29,2,139.29241,35.7968,13205,青梅市,0,西多摩
198,30,2,139.304217,35.7968,13205,青梅市,0,西多摩
199,31,2,139.316024,35.7968,13205,青梅市,0,西多摩
200,32,2,139.327831,35.7968,,,-1,
201,33,2,139.339639,35.7968,,,-1,
202,34,2,139.351446,35.7968,,,-1,
203,35,2,139.363253,35.7968,,,-1,
204,36,2,139.37506,35.7968,,,-1,
205,37,2,139.386867,35.7968,,,-1,
206,38,2,139.398675,35.7968,,,-1,
207,39,2,139.410482,35.7968,,,-1,
208,40,2,139.422289,35.7968,,,-1,
209,41,2,139.434096,35.7968,,,-1,
210,42,2,139.445904,35.7968,,,-1,
211,43,2,139.457711,35.7968,,,-1,
212,44,2,139.469518,35.7968,,,-1,
213,45,2,139.481325,35.7968,,,-1,
214,46,2,139.493133,35.7968,,,-1,
215,47,2,139.50494,35.7968,,,-1,
216,48,2,139.516747,35.7968,,,-1,
217,49,2,139.528554,35.7968,,,-1,
218,50,2,139.540361,35.7968,13221,清瀬市,1,多摩中部
219,51,2,139.552169,35.7968,,,-1,
220,52,2,139.563976,35.7968,,,-1,
221,53,2,139.575783,35.7968,,,-1,
222,54,2,139.58759,35.7968,,,-1,
223,55,2,139.599398,35.7968,,,-1,
224,56,2,139.611205,35.7968,,,-1,
225,57,2,139.623012,35.7968,,,-1,
226,58,2,139.634819,35.7968,,,-1,
227,59,2,139.646627,35.7968,13119,板橋区,3,区部西
228,60,2,139.658434,35.7968,13119,板橋区,3,区部西
229,61,2,139.670241,35.7968,13119,板橋区,3,区部西
230,62,2,139.682048,35.7968,13119,板橋区,3,区部西
231,63,2,139.693855,35.7968,13119,板橋区,3,区部西
232,64,2,139.705663,35.7968,,,-1,
233,65,2,139.71747,35.7968,,,-1,
234,66,2,139.729277,35.7968,,,-1,
235,67,2,139.741084,35.7968,,,-1,
236,68,2,139.752892,35.7968,,,-1,
237,69,2,139.764699,35.7968,13121,足立区,5,城東
238,70,2,139.776506,35.7968,13121,足立区,5,城東
239,71,2,139.788313,35.7968,13121,足立区,5,城東
240,72,2,139.80012,35.7968,13121,足立区,5,城東
241,73,2,139.811928,35.7968,13121,足立区,5,城東
242,74,2,139.823735,35.7968,,,-1,
243,75,2,139.835542,35.7968,13121,足立区,5,城東
244,76,2,139.847349,35.7968,,,-1,
245,77,2,139.859157,35.7968,,,-1,
246,78,2,139.870964,35.7968,13122,葛飾区,5,城東
247,79,2,139.882771,35.7968,,,-1,
248,80,2,139.894578,35.7968,,,-1,
249,81,2,139.906386,35.7968,,,-1,
250,82,2,139.918193,35.7968,,,-1,
251,83,2,139.93,35.7968,,,-1,
252,0,3,138.95,35.7852,,,-1,
253,1,3,138.961807,35.7852,,,-1,
254,2,3,138.973614,35.7852,,,-1,
255,3,3,138.985422,35.7852,13308,奥多摩町,0,西多摩
256,4,3,138.997229,35.7852,13308,奥多摩町,0,西多摩
257,5,3,139.009036,35.7852,13308,奥多摩町,0,西多摩
258,6,3,139.020843,35.7852,13308,奥多摩町,0,西多摩
259,7,3,139.032651,35.7852,13308,奥多摩町,0,西多摩
260,8,3,139.044458,35.7852,13308,奥多摩町,0,西多摩
261,9,3,139.056265,35.7852,13308,奥多摩町,0,西多摩
262,10,3,139.068072,35.7852,13308,奥多摩町,0,西多摩
263,11,3,139.07988,35.7852,13308,奥多摩町,0,西多摩
264,12,3,139.091687,35.7852,13308,奥多摩町,0,西多摩
265,13,3,139.103494,35.7852,13308,奥多摩町,0,西多摩
266,14,3,139.115301,35.7852,13308,奥多摩町,0,西多摩
267,15,3,139.127108,35.7852,13308,奥多摩町,0,西多摩
268,16,3,139.138916,35.7852,13308,奥多摩町,0,西多摩
269,17,3,139.150723,35.7852,13205,青梅市,0,西多摩
270,18,3,139.16253,35.7852,13205,青梅市,0,西多摩
271,19,3,139.174337,35.7852,13205,青梅市,0,西多摩
272,20,3,139.186145,35.7852,13305,日の出町,0,西多摩
273,21,3,139.197952,35.7852,13305,日の出町,0,西多摩
274,22,3,139.209759,35.7852,13205,青梅市,0,西多摩
275,23,3,139.221566,35.7852,13205,青梅市,0,西多摩
276,24,3,139.233373,35.7852,13205,青梅市,0,西多摩
277,25,3,139.245181,35.7852,13205,青梅市,0,西多摩
278,26,3,139.256988,35.7852,13205,青梅市,0,西多摩
279,27,3,139.268795,35.7852,13205,青梅市,0,西多摩
280,28,3,139.280602,35.7852,13205,青梅市,0,西多摩
281,29,3,139.29241,35.7852,13205,青梅市,0,西多摩
282,30,3,139.304217,35.7852,13205,青梅市,0,西多摩
283,31,3,139.316024,35.7852,13205,青梅市,0,西多摩
284,32,3,139.327831,35.7852,13303,瑞穂町,0,西多摩
285,33,3,139.339639,35.7852,13303,瑞穂町,0,西多摩
286,34,3,139.351446,35.7852,13303,瑞穂町,0,西多摩
287,35,3,139.363253,35.7852,13303,瑞穂町,0,西多摩
288,36,3,139.37506,35.7852,,,-1,
289,37,3,139.386867,35.7852,,,-1,
290,38,3,139.398675,35.7852,,,-1,
291,39,3,139.410482,35.7852,,,-1,
292,40,3,139.422289,35.7852,,,-1,
293,41,3,139.434096,35.7852,,,-1,
294,42,3,139.445904,35.7852,,,-1,
295,43,3,139.457711,35.7852,,,-1,
296,44,3,139.469518,35.7852,,,-1,
297,45,3,139.481325,35.7852,,,-1,
298,46,3,139.493133,35.7852,,,-1,
299,47,3,139.50494,35.7852,,,-1,
300,48,3,139.516747,35.7852,13221,清瀬市,1,多摩中部
301,49,3,139.528554,35.7852,13221,清瀬市,1,多摩中部
302,50,3,139.540361,35.7852,13221,清瀬市,1,多摩中部
303,51,3,139.552169,35.7852,,,-1,
304,52,3,139.563976,35.7852,,,-1,
305,53,3,139.575783,35.7852,,,-1,
306,54,3,139.58759,35.7852,,,-1,
307,55,3,139.599398,35.7852,,,-1,
308,56,3,139.611205,35.7852,,,-1,
309,57,3,139.623012,35.7852,,,-1,
310,58,3,139.634819,35.7852,13119,板橋区,3,区部西
311,59,3,139.646627,35.7852,13119,板橋区,3,区部西
312,60,3,139.658434,35.7852,13119,板橋区,3,区部西
313,61,3,139.670241,35.7852,13119,板橋区,3,区部西
314,62,3,139.682048,35.7852,13119,板橋区,3,区部西
315,63,3,139.693855,35.7852,13117,北区,3,区部西
316,64,3,139.705663,35.7852,13117,北区,3,区部西
317,65,3,139.71747,35.7852,13117,北区,3,区部西
318,66,3,139.729277,35.7852,13117,北区,3,区部西
319,67,3,139.741084,35.7852,,,-1,
320,68,3,139.752892,35.7852,13121,足立区,5,城東
321,69,3,139.764699,35.7852,13121,足立区,5,城東
322,70,3,139.776506,35.7852,13121,足立区,5,城東
323,71,3,139.788313,35.7852,13121,足立区,5,城東
324,72,3,139.80012,35.7852,13121,足立区,5,城東
325,73,3,139.811928,35.7852,13121,足立区,5,城東
326,74,3,139.823735,35.7852,13121,足立区,5,城東
327,75,3,139.835542,35.7852,13121,足立区,5,城東
328,76,3,139.847349,35.7852,13122,葛飾区,5,城東
329,77,3,139.859157,35.7852,13122,葛飾区,5,城東
330,78,3,139.870964,35.7852,13122,葛飾区,5,城東
331,79,3,139.882771,35.7852,,,-1,
332,80,3,139.894578,35.7852,,,-1,
333,81,3,139.906386,35.7852,,,-1,
334,82,3,139.918193,35.7852,,,-1,
335,83,3,139.93,35.7852,,,-1,
336,0,4,138.95,35.7736,,,-1,
337,1,4,138.961807,35.7736,,,-1,
338,2,4,138.973614,35.7736,,,-1,
339,3,4,138.985422,35.7736,13308,奥多摩町,0,西多摩
340,4,4,138.997229,35.7736,13308,奥多摩町,0,西多摩
341,5,4,139.009036,35.7736,13308,奥多摩町,0,西多摩
342,6,4,139.020843,35.7736,13308,奥多摩町,0,西多摩
343,7,4,139.032651,35.7736,13308,奥多摩町,0,西多摩
344,8,4,139.044458,35.7736,13308,奥多摩町,0,西多摩
345,9,4,139.056265,35.7736,13308,奥多摩町,0,西多摩
346,10,4,139.068072,35.7736,13308,奥多摩町,0,西多摩
347,11,4,139.07988,35.7736,13308,奥多摩町,0,西多摩
348,12,4,139.091687,35.7736,13308,奥多摩町,0,西多摩
349,13,4,139.103494,35.7736,13307,檜原村,0,西多摩
350,14,4,139.115301,35.7736,13308,奥多摩町,0,西多摩
351,15,4,139.127108,35.7736,13308,奥多摩町,0,西多摩
352,16,4,139.138916,35.7736,13205,青梅市,0,西多摩
353,17,4,139.150723,35.7736,13228,あきる野市,0,西多摩
354,18,4,139.16253,35.7736,13228,あきる野市,0,西多摩
355,19,4,139.174337,35.7736,13305,日の出町,0,西多摩
356,20,4,139.186145,35.7736,13305,日の出町,0,西多摩
357,21,4,139.197952,35.7736,13305,日の出町,0,西多摩
358,22,4,139.209759,35.7736,13305,日の出町,0,西多摩
359,23,4,139.221566,35.7736,13205,青梅市,0,西多摩
360,24,4,139.233373,35.7736,13205,青梅市,0,西多摩
361,25,4,139.245181,35.7736,13205,青梅市,0,西多摩
362,26,4,139.256988,35.7736,13205,青梅市,0,西多摩
363,27,4,139.268795,35.7736,13205,青梅市,0,西多摩
364,28,4,139.280602,35.7736,13205,青梅市,0,西多摩
365,29,4,139.29241,35.7736,13205,青梅市,0,西多摩
366,30,4,139.304217,35.7736,13227,羽村市,0,西多摩
367,31,4,139.316024,35.7736,13227,羽村市,0,西多摩
368,32,4,139.327831,35.7736,13303,瑞穂町,0,西多摩
369,33,4,139.339639,35.7736,13303,瑞穂町,0,西多摩
370,34,4,139.351446,35.7736,13303,瑞穂町,0,西多摩
371,35,4,139.363253,35.7736,13303,瑞穂町,0,西多摩
372,36,4,139.37506,35.7736,13303,瑞穂町,0,西多摩
373,37,4,139.386867,35.7736,,,-1,
374,38,4,139.398675,35.7736,,,-1,
375,39,4,139.410482,35.7736,,,-1,
376,40,4,139.422289,35.7736,,,-1,
377,41,4,139.434096,35.7736,,,-1,
378,42,4,139.445904,35.7736,,,-1,
379,43,4,139.457711,35.7736,,,-1,
380,44,4,139.469518,35.7736,13213,東村山市,1,多摩中部
381,45,4,139.481325,35.7736,13213,東村山市,1,多摩中部
382,46,4,139.493133,35.7736,13213,東村山市,1,多摩中部
383,47,4,139.50494,35.7736,13221,清瀬市,1,多摩中部
384,48,4,139.516747,35.7736,13221,清瀬市,1,多摩中部
385,49,4,139.528554,35.7736,13221,清瀬市,1,多摩中部
386,50,4,139.540361,35.7736,,,-1,
387,51,4,139.552169,35.7736,,,-1,
388,52,4,139.563976,35.7736,,,-1,
389,53,4,139.575783,35.7736,,,-1,
390,54,4,139.58759,35.7736,13120,練馬区,3,区部西
391,55,4,139.599398,35.7736,13120,練馬区,3,区部西
392,56,4,139.611205,35.7736,,,-1,
393,57,4,139.623012,35.7736,,,-1,
394,58,4,139.634819,35.7736,13119,板橋区,3,区部西
395,59,4,139.646627,35.7736,13119,板橋区,3,区部西
396,60,4,139.658434,35.7736,13119,板橋区,3,区部西
397,61,4,139.670241,35.7736,13119,板橋区,3,区部西
398,62,4,139.682048,35.7736,13119,板橋区,3,区部西
399,63,4,139.693855,35.7736,13119,板橋区,3,区部西
400,64,4,139.705663,35.7736,13117,北区,3,区部西
401,65,4,139.71747,35.7736,13117,北区,3,区部西
402,66,4,139.729277,35.7736,13117,北区,3,区部西
403,67,4,139.741084,35.7736,13121,足立区,5,城東
404,68,4,139.752892,35.7736,13121,足立区,5,城東
405,69,4,139.764699,35.7736,13121,足立区,5,城東
406,70,4,139.776506,35.7736,13121,足立区,5,城東
407,71,4,139.788313,35.7736,13121,足立区,5,城東
408,72,4,139.80012,35.7736,13121,足立区,5,城東
409,73,4,139.811928,35.7736,13121,足立区,5,城東
410,74,4,139.823735,35.7736,13121,足立区,5,城東
411,75,4,139.835542,35.7736,13121,足立区,5,城東
412,76,4,139.847349,35.7736,13121,足立区,5,城東
413,77,4,139.859157,35.7736,13122,葛飾区,5,城東
414,78,4,139.870964,35.7736,13122,葛飾区,5,城東
415,79,4,139.882771,35.7736,13122,葛飾区,5,城東
416,80,4,139.894578,35.7736,,,-1,
417,81,4,139.906386,35.7736,,,-1,
418,82,4,139.918193,35.7736,,,-1,
419,83,4,139.93,35.7736,,,-1,
420,0,5,138.95,35.762,,,-1,
421,1,5,138.961807,35.762,,,-1,
422,2,5,138.973614,35.762,,,-1,
423,3,5,138.985422,35.762,,,-1,
424,4,5,138.997229,35.762,13308,奥多摩町,0,西多摩
425,5,5,139.009036,35.762,13308,奥多摩町,0,西多摩
426,6,5,139.020843,35.762,13308,奥多摩町,0,西多摩
427,7,5,139.032651,35.762,13308,奥多摩町,0,西多摩
428,8,5,139.044458,35.762,13308,奥多摩町,0,西多摩
429,9,5,139.056265,35.762,13307,檜原村,0,西多摩
430,10,5,139.068072,35.762,13307,檜原村,0,西多摩
431,11,5,139.07988,35.762,13307,檜原村,0,西多摩
432,12,5,139.091687,35.762,13307,檜原村,0,西多摩
433,13,5,139.103494,35.762,13307,檜原村,0,西多摩
434,14,5,139.115301,35.762,13307,檜原村,0,西多摩
435,15,5,139.127108,35.762,13307,檜原村,0,西多摩
436,16,5,139.138916,35.762,13307,檜原村,0,西多摩
437,17,5,139.150723,35.762,13228,あきる野市,0,西多摩
438,18,5,139.16253,35.762,13228,あきる野市,0,西多摩
439,19,5,139.174337,35.762,13228,あきる野市,0,西多摩
440,20,5,139.186145,35.762,13228,あきる野市,0,西多摩
441,21,5,139.197952,35.762,13305,日の出町,0,西多摩
442,22,5,139.209759,35.762,13305,日の出町,0,西多摩
443,23,5,139.221566,35.762,13305,日の出町,0,西多摩
444,24,5,139.233373,35.762,13305,日の出町,0,西多摩
445,25,5,139.245181,35.762,13305,日の出町,0,西多摩
446,26,5,139.256988,35.762,13205,青梅市,0,西多摩
447,27,5,139.268795,35.762,13205,青梅市,0,西多摩
448,28,5,139.280602,35.762,13205,青梅市,0,西多摩
449,29,5,139.29241,35.762,13205,青梅市,0,西多摩
450,30,5,139.304217,35.762,13227,羽村市,0,西多摩
451,31,5,139.316024,35.762,13227,羽村市,0,西多摩
452,32,5,139.327831,35.762,13227,羽村市,0,西多摩
453,33,5,139.339639,35.762,13303,瑞穂町,0,西多摩
454,34,5,139.351446,35.762,13303,瑞穂町,0,西多摩
455,35,5,139.363253,35.762,13223,武蔵村山市,1,多摩中部
456,36,5,139.37506,35.762,13223,武蔵村山市,1,多摩中部
457,37,5,139.386867,35.762,13223,武蔵村山市,1,多摩中部
458,38,5,139.398675,35.762,13223,武蔵村山市,1,多摩中部
459,39,5,139.410482,35.762,13220,東大和市,1,多摩中部
460,40,5,139.422289,35.762,13220,東大和市,1,多摩中部
461,41,5,139.434096,35.762,13220,東大和市,1,多摩中部
462,42,5,139.445904,35.762,13213,東村山市,1,多摩中部
463,43,5,139.457711,35.762,13213,東村山市,1,多摩中部
464,44,5,139.469518,35.762,13213,東村山市,1,多摩中部
465,45,5,139.481325,35.762,13213,東村山市,1,多摩中部
466,46,5,139.493133,35.762,13213,東村山市,1,多摩中部
467,47,5,139.50494,35.762,13221,清瀬市,1,多摩中部
468,48,5,139.516747,35.762,13222,東久留米市,1,多摩中部
469,49,5,139.528554,35.762,13222,東久留米市,1,多摩中部
470,50,5,139.540361,35.762,13222,東久留米市,1,多摩中部
471,51,5,139.552169,35.762,,,-1,
472,52,5,139.563976,35.762,13120,練馬区,3,区部西
473,53,5,139.575783,35.762,13120,練馬区,3,区部西
474,54,5,139.58759,35.762,13120,練馬区,3,区部西
475,55,5,139.599398,35.762,13120,練馬区,3,区部西
476,56,5,139.611205,35.762,13120,練馬区,3,区部西
477,57,5,139.623012,35.762,13120,練馬区,3,区部西
478,58,5,139.634819,35.762,13120,練馬区,3,区部西
479,59,5,139.646627,35.762,13120,練馬区,3,区部西
480,60,5,139.658434,35.762,13120,練馬区,3,区部西
481,61,5,139.670241,35.762,13120,練馬区,3,区部西
482,62,5,139.682048,35.762,13119,板橋区,3,区部西
483,63,5,139.693855,35.762,13119,板橋区,3,区部西
484,64,5,139.705663,35.762,13119,板橋区,3,区部西
485,65,5,139.71747,35.762,13117,北区,3,区部西
486,66,5,139.729277,35.762,13117,北区,3,区部西
487,67,5,139.741084,35.762,13117,北区,3,区部西
488,68,5,139.752892,35.762,13117,北区,3,区部西
489,69,5,139.764699,35.762,13121,足立区,5,城東
490,70,5,139.776506,35.762,13121,足立区,5,城東
491,71,5,139.788313,35.762,13121,足立区,5,城東
492,72,5,139.80012,35.762,13121,足立区,5,城東
493,73,5,139.811928,35.762,13121,足立区,5,城東
494,74,5,139.823735,35.762,13121,足立区,5,城東
495,75,5,139.835542,35.762,13122,葛飾区,5,城東
496,76,5,139.847349,35.762,13122,葛飾区,5,城東
497,77,5,139.859157,35.762,13122,葛飾区,5,城東
498,78,5,139.870964,35.762,13122,葛飾区,5,城東
499,79,5,139.882771,35.762,,,-1,
500,80,5,139.894578,35.762,,,-1,
501,81,5,139.906386,35.762,,,-1,
502,82,5,139.918193,35.762,,,-1,
503,83,5,139.93,35.762,,,-1,
504,0,6,138.95,35.7504,,,-1,
505,1,6,138.961807,35.7504,,,-1,
506,2,6,138.973614,35.7504,,,-1,
507,3,6,138.985422,35.7504,,,-1,
508,4,6,138.997229,35.7504,,,-1,
509,5,6,139.009036,35.7504,13308,奥多摩町,0,西多摩
510,6,6,139.020843,35.7504,13308,奥多摩町,0,西多摩
511,7,6,139.032651,35.7504,13308,奥多摩町,0,西多摩
512,8,6,139.044458,35.7504,13307,檜原村,0,西多摩
513,9,6,139.056265,35.7504,13307,檜原村,0,西多摩
514,10,6,139.068072,35.7504,13307,檜原村,0,西多摩
